Index,Peak Name,Group,P1,P1,P1,P2,P2,P2,P3,P3,P3,P4,P4,P4,P5,P5,P5,P6,P6,P7,P7,P8,P8,P8,P9,P9,P9,P10,P10,P10,P11,P11,P11,C1,C1,C1,C2,C2,C2,C3,C3,C3,C4,C4,C4,C5,C5,C5,C6,C6,C6,C7,C7,C7,C8,C8,C8,C9,C9,C9
1852,gi|45597177,TBC1 domain family member 9B isoform b [Homo sapiens],116163.877698116,79984.7909380507,23617.304950374,72037.4698218396,69603.0003772076,20726.8943643753,93742.0337692993,30136.7829521165,30189.2197877778,75679.4016495526,82330.6134523776,77403.4570203745,108174.271671465,47512.5103223908,101277.351552223,79559.348685984,79463.8349522754,44382.5187230129,41031.443459803,20380.877798431,29951.4671094605,28001.4541292236,26249.8829296429,27369.7515751621,20223.9730549581,49712.616505803,44706.2022922946,88201.896478097,94836.8485255419,17995.6953365255,75687.8412008503,20697.5376458316,66941.891221592,47852.0787250979,19010.5933662655,111959.44277849,21441.9615475892,39567.8107970379,77824.5338192843,24406.6670380542,39584.7376145017,19479.872996368,22653.8461642975,20942.9928195652,28493.5376679142,24958.223342948,78041.4032771252,55105.5151147781,77976.0556827817,81150.198573162,113660.483325674,75300.7298146156,78753.6332814015,99873.8339037464,103669.028457618,40309.8462934363,24445.4872535346,27199.5261334501
1853,gi|4758148,DNA fragmentation factor subunit alpha isoform 1 [Homo sapiens],16046.1010662214,20628.7488191312,8755.25635369302,19603.0922804301,30521.8854768331,17616.7134670173,19424.481236409,16092.1240663577,12184.9100429569,17269.8813395635,26728.1561567576,8232.95418528884,1553.18793608879,16735.8989210358,14558.966135266,21878.4989840199,22005.6293255944,31737.2451909871,6036.52132745121,27008.5632815411,12861.0228247428,8418.28490165773,23984.9235709135,52495.4440391002,61861.7710895452,27892.5540882059,10594.8094811145,13712.0158418685,16911.7643536552,26627.6344776155,34343.0677593561,7425.41601701452,52959.3243726657,43731.9634748598,20052.9513261829,22427.9597127506,22279.5251711445,14978.5930871814,18795.1856683496,30262.9652453944,48956.0012598146,34610.0260426021,28295.4512385126,18556.3344976486,12617.0861754572,12669.0392142734,29898.4722143586,25673.1236287733,26473.6925730065,31229.6542159876,7637.69383906023,38700.2259931144,19697.0838057303,14059.242763111,18276.948966093,34046.2795102327,34647.8925447399,50998.2561256519
1854,gi|21361647,putative adenosylhomocysteinase 2 isoform a [Homo sapiens],59090.433439235,51652.1592885477,13475.6166422097,43015.2506983775,42563.9987518104,17928.9801961817,28188.4597868376,36978.5297279938,29000.6759051199,46659.4115519797,29294.8969330919,13810.1231374137,21527.3627936469,15056.3478987526,30940.1351369117,38406.4479282751,24962.354837262,48646.8307295917,33336.8756588422,23277.9200772728,22890.9597092741,41870.041799352,44593.7860052584,27963.395578348,50966.3123076266,68071.5620727389,70679.1843295085,10910.4668779388,15147.6161249616,36905.6276060402,22226.8677154818,40698.9544295557,21750.7023415402,11663.3841226943,49229.04717019,12849.6155087335,27356.2608036494,34317.2184237046,32802.6646379276,28712.3475688885,28190.4350905655,39625.5438272453,28802.0532989865,20799.5470668304,20947.91176998,33821.2759657305,46735.07391476,14639.8474158887,49171.9709425902,41346.8230472072,45377.9597887775,44067.3512575086,53270.8448337887,46077.0006425411,49793.4939588518,12092.020624369,19659.9366317612,21608.708088158
1855,gi|20270343,ADP-ribosylation factor-like protein 8A isoform 1 [Homo sapiens],369555.731329697,283935.143552746,342952.865159804,294452.883784126,338671.446948772,295240.857097452,340005.104197984,364401.750098784,403521.782186958,333724.316942281,385518.350717411,326314.275117635,188746.959103253,254909.575571424,277596.931605496,959200.145269256,436196.167587496,258765.82559966,533558.828384783,345182.596512805,453516.529331753,417504.915176379,363884.935582698,154754.205889247,276121.925244689,364636.442185732,505500.166719955,446714.017669012,332537.820648999,399672.951624477,364068.969785152,204699.559471329,321270.413654674,215941.715282961,254385.60383532,325551.400655474,256868.960529046,257533.141871455,402829.163511224,389517.017879826,240798.39532795,311744.523906805,318446.030383238,496982.092010398,503429.298255425,398921.696483309,300181.018151148,336350.955210337,338141.41507723,262432.060025869,403363.61910192,405968.666018625,487483.348836731,473847.65066287,514151.635044365,217073.917797836,197234.173340567,218696.252738681
1856,gi|313102999,diacylglycerol kinase zeta isoform 7 [Homo sapiens],9870.6283361979,8237.18462092713,3709.47523857201,9010.49744192227,12293.8531334955,6180.99584282345,3669.3160958353,8218.04629730588,15558.2725084435,7503.89294001676,8947.17232645597,15862.8553600552,8188.60496910187,3916.3693008022,17345.0238141492,6524.17017099156,44269.2406644211,2436.48848912624,26504.9991341746,15244.2617600763,7222.16974182467,7054.85816405491,15706.9951401606,20496.6110804239,19108.0003157934,19023.8347525105,21224.9704089052,16980.4401194162,11145.4034215162,16547.2127564905,15452.4258005036,16703.935475048,10492.6578865826,11757.5399076761,11044.0875864825,10520.8940004054,10199.2210523513,9617.8741471061,6337.96573601818,6054.32365576416,8057.71953001784,9439.33393870952,5443.30000551185,7003.68603275478,4414.20518985411,4991.29216251244,13985.1625799246,19160.9719230782,15482.746466064,5253.9657907972,22759.9283831602,6009.64438667149,13237.413784834,7653.89956453728,4304.90783168621,6738.83643567337,6849.09021987475,1950.66497207666
1857,gi|28559085,CTP synthase 2 [Homo sapiens],53142.095296659,70008.010785584,106304.03373383,59344.6231897759,64168.5649138897,62177.8725674044,58172.7203704377,66604.7919061317,127060.572680906,87525.6676578963,136513.545938677,106887.871306586,28341.2036375769,51903.8507712305,30949.1295952919,139382.77110564,90886.922423855,124153.149617114,122592.614107282,84996.4729311609,199172.70444617,78855.33846684,131708.872401424,126027.103863072,76224.5578376192,135288.123161859,141177.700701289,131083.437138326,104096.454039132,130079.308791762,138032.076009191,194831.936900143,103537.467512581,124935.281030134,98707.441792751,78145.3177021892,109314.788807749,112276.251722981,115769.926768653,127842.333600765,66669.0196654569,99966.3037595944,75671.1908716756,113929.966742155,109326.699740841,103782.885552381,188322.626033604,144004.772292857,134719.594212608,127351.0847556,125411.267574032,116051.968708697,147823.02133269,148778.936961217,130372.218517283,101240.173855223,197595.443995745,143553.89772149
1858,gi|4506633,60S ribosomal protein L31 isoform 1 [Homo sapiens],178554.689415686,441523.641510165,477222.395900559,51880.4374627045,140206.065402846,111635.89013753,154389.22621219,95915.7648493079,139091.913842067,96075.0474851441,113617.589594302,82283.11102259,120191.132464178,72065.6198344354,64497.5787072023,343404.539512711,75440.3284067606,280028.985811827,151557.696745642,104316.139379654,144109.059246809,192183.871575558,76239.1211188478,136418.847619182,115946.734366968,154952.607386642,159932.85949022,149329.677886934,251395.170527782,217145.760510996,216220.93416218,151649.109644756,153632.888471373,152259.794022971,69586.1557300138,68093.3527154561,74289.0026199178,149720.525260082,148376.670342845,152163.562124765,94417.2326318449,99608.4153910393,82570.1074641762,254935.872263141,257419.296190949,268992.486088342,207947.482290012,171648.995791768,136844.876629522,147496.735831658,140632.766851228,172855.234667096,278252.051888638,256901.745526038,284982.576520742,106929.129861182,101150.255524313,103578.457496135
1859,gi|13129018,gamma-glutamylcyclotransferase isoform 1 [Homo sapiens],42973.7014212571,9456.88992910561,13895.3628773934,17532.5265376972,29939.7692481248,26374.2659174143,5385.87908440801,21557.5616878835,23285.6240434969,21636.4784347108,28103.985949673,20654.1648401852,24023.2133669619,26121.1406967602,2967.93494059226,45497.6907601717,59243.0626157768,25464.2766062647,27052.2760126544,35452.0767990401,35899.6277572766,27732.8292508585,14671.3905136855,10859.2079933164,11966.8398011621,4499.21019680242,22826.0060621845,20731.8775127961,41292.9081536241,5389.65566864741,6158.65169993185,12565.9224099788,7158.43343616865,9100.05488082297,8679.52253284106,22711.8827731332,17717.3385613625,4072.02358721797,29757.0102422896,22501.761777666,17577.3079656298,26309.6217496429,22658.0704634914,21454.9766445542,26324.5581604416,26775.5791618942,18671.1267098927,17369.2234786811,20297.9274281054,3270.52384183165,23672.3392895795,19535.0297120256,28900.3344422215,29843.9286934172,23857.1538341692,6937.92686537038,5325.7842203016,15501.4942099532
1860,gi|392494079,"lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex, mitochondrial precursor [Homo sapiens]",7267.4884929448,17599.4136816908,7393.52300100414,676.508634325919,2762.75814766938,1280.27297390808,1280.44354956674,217.033430737217,1055.82099448708,19586.7371088566,15576.613415239,708.087763716758,501.470877292015,4103.03103559708,17543.0059068018,14684.5605044931,25527.1747993101,3031.86508544161,22913.228896931,2576.5557416672,3237.89479692389,4393.90928224226,15778.1587734788,30117.7829168418,6329.98090287257,6501.26761697707,5176.97088952159,4693.18563124689,5533.91882494701,16047.4372884975,11307.0894754034,11024.670930124,16024.540026755,616.392667792057,14265.7329550072,2235.88337456581,17940.1237292809,17351.8288005441,14186.9005916027,14008.1480495591,20648.8184112726,23020.843449841,19877.8537339187,13356.7769601147,20797.3198634823,17078.8626406067,8873.31939984136,9881.27236643478,8649.54516138135,7855.33132913773,6496.29394445073,7251.43964999964,16047.5754573666,16272.9116088989,15557.3561908109,5260.66365557025,64116.0773533536,35720.4024866282
1861,gi|48255933,non-histone chromosomal protein HMG-14 [Homo sapiens],24562.6304856098,96150.3201866855,53367.4018979027,94307.8988202615,120270.991813995,95729.0911304685,73315.0678298687,70918.1014543254,72731.7533067574,53736.2307183157,61120.5660253266,70132.8665276936,48870.8174235823,52697.6209981352,60628.7506608916,421240.953008714,221387.09928227,67873.3768632084,93360.2650362894,91522.0193729743,91975.0735362952,103185.779477434,287120.156203596,280516.258660116,290244.468510403,37358.262544264,42299.7992145238,39422.1212966052,59149.5794544473,57997.8384414035,58231.1194768805,66508.1809559231,76212.042409922,82376.5122804392,61263.9331240169,63771.4313777076,62057.2883976219,51137.1628861376,41933.7961051396,44526.8369522493,43069.0477401308,33976.6203535167,50459.517575269,66903.9702741363,76209.3862291008,75778.543994147,43526.35337601,51549.8903840806,40423.0588037979,57545.8720968987,56268.7800965801,46063.7442390822,60492.6921445669,67473.99887039,59994.1092150208,100324.503560399,106555.674072275,114840.72212593
1862,gi|31982904,nucleoporin NUP53 [Homo sapiens],52946.7764249818,44194.2556778756,16452.9498482466,42102.283815145,31578.519804861,24385.6068397765,18107.528087313,21314.2179383467,23170.5723560121,31064.5441345737,25791.2746708599,30432.4575473176,24589.2862267992,18580.8145289788,17855.0327641813,98271.5465127215,62004.9509023683,26700.9721918584,33375.3800941983,41210.4013388925,20813.5414618082,36221.948830136,30286.4739140474,26262.787870611,19385.7108554074,38479.7140629104,28153.0855175581,27772.4074583435,50131.5865746749,46475.805926345,42655.5109225155,23890.7305229067,20054.0490266729,18699.1209365372,19713.8393278137,20874.967617406,12885.3302067129,20807.0626665305,32444.0854192164,25266.9929744548,24981.4508780765,28848.1748714392,31135.3387350911,38460.2800510206,42606.4193464412,43991.9211954603,27050.1283524444,31068.9311454735,30075.0568350204,32655.8507853276,42208.1471239428,33850.263049533,42828.4998371784,44297.992452288,41347.3869984599,10777.7398553811,13092.5360463786,21307.4136233937
1863,gi|4826848,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5 [Homo sapiens],202567.628310755,165119.029340703,157690.94947098,59332.7444841768,24087.3337496946,53675.6173052356,46402.7760294192,27574.3166044612,37348.697851429,116023.320987375,91474.7028118557,106213.185603656,17145.0033588526,69727.8677299685,16202.6425006863,91153.9829578112,61559.4283312541,204350.40892367,196155.002594261,99460.1902591376,89019.0955621325,91045.323458278,320440.683658851,329876.221292692,312220.578202027,97188.6547849137,108631.742746569,149824.813027916,134582.538856115,163477.87889337,143852.78573333,275760.94576935,211398.964850517,235833.178303614,195259.946503369,215392.801989401,217816.534252118,167721.141681415,174538.478950734,168604.006739483,201640.069401096,196751.170748422,225610.542483939,148033.621296279,184875.559189437,164206.504937944,172934.929715296,161047.523509551,157908.126051538,201002.296029248,229384.193336388,210044.905193208,150430.788869964,157728.076001691,160206.145091518,258012.383037129,307020.564447005,310350.591568001
1864,gi|32130518,apolipoprotein C-II precursor [Homo sapiens],45577.8802344029,38461.0916538606,56968.1302389593,53430.6920405248,52260.705982614,81498.7905806935,36426.2538278257,51808.0815775633,36932.3819798826,48617.5287975441,71672.6572247528,53793.5511361549,208280.545093854,215915.356363008,211595.655062123,102980.507374131,48070.2939519569,40606.2170500638,51019.9092352345,13491.5188730893,48517.2998299265,48867.093724598,72860.8726385319,79602.4362545493,139973.470665329,22609.8786750917,53348.4190055896,25696.075214155,42992.8628030304,74363.7889529362,60374.4666808554,52423.4188270702,37577.8913094823,150835.351606838,188621.816940449,166545.704656056,231447.824644352,50714.7772926655,29549.8070867556,28664.7165816158,79213.1711886234,68222.0202511899,63577.6320418303,38753.2512049468,41513.8030447482,35421.8540009314,29270.495055484,36921.8364844505,44108.1323777999,55530.2367102778,38910.3729261284,31396.8904925075,28149.1201122305,47216.169235276,63838.0786264099,106210.026923424,36632.0085554835,90977.7428259178
1865,gi|4503515,eukaryotic translation initiation factor 3 subunit H [Homo sapiens],203191.898669745,168095.693363942,48582.7415062557,121147.279802609,149036.550867916,117279.138924966,91661.3441350259,90896.0784723252,64595.6157863436,58966.6338346135,83817.0239080359,76779.9719183046,137893.105715505,131342.00785075,131547.03591551,76554.1678464048,285791.857490614,184776.553508635,185829.949717071,149725.36094938,226643.217863848,207898.014867926,77491.5626348977,52854.4869724591,72526.4110225989,157756.046651268,221352.106465657,124382.326500741,260757.963388328,225828.520366955,200603.315317483,39113.3988068962,69473.3511624988,67948.537097255,117264.329655952,172437.073027012,74864.3451990781,140679.331317128,128770.437246875,91570.5717034929,95284.1806843707,81349.5607563498,111459.369242769,210986.766657349,208204.196202415,174573.948308743,61711.1589260877,148422.747237193,98179.9667512657,110000.656708875,112641.33451704,166148.333002871,183555.203550347,177214.597280662,217188.94084336,66685.9539245606,58883.7199616177,58656.0853268184
1866,gi|4503269,deoxycytidine kinase [Homo sapiens],86304.7561365531,22296.8560053353,11433.3431728618,72692.5237149134,27519.2376176227,9368.83850261853,67593.5485739986,73218.4175780755,51173.2830520059,89399.1189486272,40788.10561639,26773.9737590374,35540.3172535622,97982.1205975015,61991.070166452,190063.842305351,189374.300139528,95938.5302807194,17838.7343265068,165327.189077924,122551.801836831,122886.949582962,169251.657764332,168007.723564155,181789.29394456,56720.9566713444,49745.5732295365,50718.2147679207,92638.59102589,66706.0516091831,64549.4162672317,64516.9504036213,20609.5245245361,62861.3656740146,16175.0599592165,13553.981790677,17792.6926020996,52669.429123367,75802.6569704642,95430.8693283305,56356.5522952555,46988.4720298219,45101.8383718162,75202.801683556,10535.1430243358,25739.2964084941,58483.5318469749,47504.6908891395,43629.1092766436,96471.5117404973,91217.6736891068,77742.1173315899,42512.6328974218,61192.9584897704,20880.2599518335,13611.0208907724,43857.7359899029,43344.6276317144
